,name,price,status,link
10,"Apple MacBook Air 13 Retina Gold Z12A0008Q (M1 8-Core, GPU 7-Core, 16GB, 256Gb)",121990,In stock,https://biggeek.ru/products/apple-macbook-air-13-retina-gold-m1-7-core-16gb-256gb
11,"Apple MacBook Air 13 Retina Z1240004P Space Gray (M1 8-Core, GPU 7-Core 16GB, 256Gb)",121990,In stock,https://biggeek.ru/products/apple-macbook-air-13-retina-z1240004p-space-gray-m1-8-core-gpu-7-core-16gb-256gb
12,"Apple MacBook Air 13 Retina Z0YJ000VT Space Gray (Intel Core i5 1,1 GHz, 16GB 256Gb, Intel Iris Plus Graphics)",124990,In stock,https://biggeek.ru/products/apple-macbook-air-13-retina-z0yj000vt-space-gray-intel-core-i5-11-ghz-16gb-256gb-intel-iris-plus-graphics
13,"Apple MacBook Air 13 Retina Z0YL000N1 Gold (Intel Core i5 1,1 GHz, 16GB 256Gb, Intel Iris Plus Graphics)",124990,In stock,https://biggeek.ru/products/apple-macbook-air-13-retina-z0yl000n1-gold-intel-core-i5-11-ghz-16gb-256gb-intel-iris-plus-graphics
14,"Apple MacBook Air 13 Retina Z0YL000QK Gold (Intel Core i5 1,1 GHz, 16GB 512Gb, Intel Iris Plus Graphics)",128990,In stock,https://biggeek.ru/products/apple-macbook-air-13-retina-z0yl000qk-gold-intel-core-i5-11-ghz-16gb-512gb-intel-iris-plus-graphics
15,"Apple MacBook Air 13 Retina Z0YL000N7 Gold (Intel Core i7 1,2 GHz, 16GB 256Gb, Intel Iris Plus Graphics)",128990,In stock,https://biggeek.ru/products/apple-macbook-air-13-retina-z0yl000n7-gold-intel-core-i7-12-ghz-16gb-256gb-intel-iris-plus-graphics
16,"Apple MacBook Pro 13 Retina Touch Bar MYD92 Space Gray (M1 8-Core, 8GB, 512Gb)",129990,In stock,https://biggeek.ru/products/apple-macbook-pro-13-retina-touch-bar-myd92-space-gray-m1-8gb-512gb
17,"Apple MacBook Pro 13 Retina Touch Bar MYDC2 Silver (M1 8-Core, 8GB, 512Gb)",129990,In stock,https://biggeek.ru/products/apple-macbook-pro-13-retina-touch-bar-mydc2-silver-m1-8gb-512gb
18,"Apple MacBook Air 13 Retina Z0YL000ST Gold (Intel Core i7 1,2 GHz, 16GB, 512Gb, Intel Iris Plus Graphics)",139990,In stock,https://biggeek.ru/products/apple-macbook-air-13-retina-z0yl000st-gold-12-ghz-16gb-512gb-intel-iris-plus-graphics
19,"Apple MacBook Air 13 Retina Z0YJ000YB Space Gray (Intel Core i7 1,2 GHz, 16GB 512Gb, Intel Iris Plus Graphics)",139990,In stock,https://biggeek.ru/products/apple-macbook-air-13-retina-z0yj000yb-space-gray-intel-core-i7-12-ghz-16gb-512gb-intel-iris-plus-graphics
20,"Apple MacBook Air 13 Retina Z0YK000SF Silver (Intel Core i7 1,2 GHz, 16GB 512Gb, Intel Iris Plus Graphics)",139990,In stock,https://biggeek.ru/products/apple-macbook-air-13-retina-z0yk000sf-silver-intel-core-i7-12-ghz-16gb-512gb-intel-iris-plus-graphics
21,"Apple MacBook Air 13 Retina Z0YK000LN Silver (Intel Core i5 1,1 GHz, 8GB 256Gb, Intel Iris Plus Graphics)",144990,In stock,https://biggeek.ru/products/apple-macbook-air-13-retina-z0yk000ln-silver-intel-core-i5-11-ghz-8gb-256gb-intel-iris-plus-graphics
22,"Apple MacBook Pro 13 Retina Touch Bar MNEH3 Space Gray (M2 8-Core  GPU 10-Core, 8 Gb, 256 Gb)",149990,In stock,https://biggeek.ru/products/apple-macbook-pro-13-retina-touch-bar-space-gray-m2-8-core-gpu-10-core-8-gb-256-gb
23,"Apple MacBook Pro 13 Retina Touch Bar MNEP3 Silver (M2 8-Core  GPU 10-Core, 8 Gb, 256 Gb)",149990,In stock,https://biggeek.ru/products/apple-macbook-pro-13-retina-touch-bar-silver-m2-8-core-gpu-10-core-8-gb-256-gb
24,"Apple MacBook Air 13 Retina Silver Z12700034 (M1 8-Core, GPU 7-Core, 16GB, 256GB)",151990,In stock,https://biggeek.ru/products/apple-macbook-air-13-retina-silver-m1-16gb-256gb
25,"Apple MacBook Air 13 Retina Z0YJ000SZ Space Gray (Intel Core i5 1,1 GHz, 16GB 512Gb, Intel Iris Plus Graphics)",154990,In stock,https://biggeek.ru/products/apple-macbook-air-13-retina-z0yj000sz-space-gray-intel-core-i5-11-ghz-16gb-512gb-intel-iris-plus-graphics
26,"Apple MacBook Pro 13 Retina Touch Bar MNEJ3 Space Gray (M2 8-Core  GPU 10-Core, 8 Gb  512 Gb)",164990,In stock,https://biggeek.ru/products/apple-macbook-pro-13-retina-touch-bar-space-gray-m2-8-core-gpu-10-core-8-gb-512-gb
27,"Apple MacBook Pro 13 Retina Touch Bar MNEQ3 Silver (M2 8-Core  GPU 10-Core, 8 Gb  512 Gb)",164990,In stock,https://biggeek.ru/products/apple-macbook-pro-13-retina-touch-bar-silver-m2-8-core-gpu-10-core-8-gb-512-gb
28,"Apple MacBook Pro 13 Retina Touch Bar Z11F0002Z Silver (M1 8-Core, 16Gb, 512Gb)",169990,In stock,https://biggeek.ru/products/apple-macbook-pro-13-retina-touch-bar-z11f0002z-silver-m1-8-core-16gb-512gb
29,"Apple MacBook Pro 13 Retina Touch Bar Z11C0002Z Space Gray (M1 8-Core, 16GB, 512Gb)",169990,In stock,https://biggeek.ru/products/apple-macbook-pro-13-retina-touch-bar-z11c0002z-space-gray-m1-16gb-512gb
30,"Apple MacBook Pro 16 Retina Touch Bar MVVL2 Silver (2,6 GHz Core i7, 16GB, 512GB, Radeon Pro 5300M)",169990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-retina-touch-bar-mvvl2-silver-26-ghz-core-i7-16gb-512gb-radeon-pro-5300m
31,"Apple MacBook Air 13 Retina Silver Z12700036 (M1 8-Core, GPU 7-Core, 16GB, 512Gb)",171990,In stock,https://biggeek.ru/products/apple-macbook-air-13-retina-silver-z12700036-m1-8-core-gpu-7-core-16gb-512gb
32,"Apple MacBook Air 13 Retina Silver Z12800048 (M1 8-Core, GPU 8-Core, 16GB, 512Gb)",181990,In stock,https://biggeek.ru/products/apple-macbook-air-13-retina-silver-m1-16gb-512gb
33,"Apple MacBook Air 13 Retina Z12B00048 Gold (M1 8-Core, GPU 8-Core, 16GB, 512Gb)",181990,In stock,https://biggeek.ru/products/apple-macbook-air-13-retina-z12b00048-gold-m1-16gb-512gb
34,"Apple MacBook Air 13 Retina Z1250007M Space Gray (M1 8-Core, GPU 8-Core, 16GB, 512Gb)",181990,In stock,https://biggeek.ru/products/apple-macbook-air-13-retina-z1250007m-space-gray-m1-8-core-gpu-8-core-16gb-512gb
35,"Apple MacBook Pro 13 Retina Touch Bar Z11D0003C Silver (M1  8-Core, 16GB, 256Gb)",184990,In stock,https://biggeek.ru/products/apple-macbook-pro-13-retina-touch-bar-z11d0003c-silver-m1-16gb-256gb
36,"Apple MacBook Pro 13 Retina Touch Bar Z11B0004T Space Gray (M1 8-Core, 16GB, 256Gb)",184990,In stock,https://biggeek.ru/products/apple-macbook-pro-13-retina-touch-bar-z11b0004t-space-gray-m1-16gb-256gb
37,"Apple MacBook Pro 13 Retina Touch Bar Z11F0002V Silver (M1 8-Core, 8GB, 1Tb)",199990,In stock,https://biggeek.ru/products/apple-macbook-pro-13-retina-touch-bar-z11f0002v-silver-m1-8-core-8gb-1tb
38,"Apple MacBook Air 13 Retina Gold (M1 8-Core, GPU 8-Core, 8GB, 1ТB)",201990,In stock,https://biggeek.ru/products/apple-macbook-air-13-retina-gold-m1-8-core-8gb-1tb
39,"Apple MacBook Pro 13 Retina Touch Bar Silver Z11F00030 (M1 8-Core, 16Gb, 1TB)",204990,In stock,https://biggeek.ru/products/apple-macbook-pro-13-retina-touch-bar-silver-m1-16gb-1tb
40,"Apple MacBook Pro 14 MKGP3 Space Gray (M1 Pro 8-Core, GPU 14-Core, 16GB, 512GB)",214990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-mkgp3-space-gray-m1-pro-8-core-gpu-14-core-16gb-512gb
41,"Apple MacBook Pro 14 MKGR3 Silver (M1 Pro 8-Core, GPU 14-Core, 16GB, 512GB)",214990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-mkgr3-silver-m1-pro-8-core-gpu-14-core-16gb-512gb
42,"Apple MacBook Air 13 Retina Space Gray (M1 8-Core, GPU 7-Core, 8GB, 2TB)",216990,In stock,https://biggeek.ru/products/apple-macbook-air-13-retina-space-gray-m1-7-core-8gb-2tb
43,"Apple MacBook Pro 16 MK183 Space Gray (M1 Pro 10-Core, GPU 16-Core, 16GB, 512GB)",229990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-mk183-space-gray-m1-pro-10-core-gpu-16-core-16gb-512gb
44,"Apple MacBook Pro 14 MKGQ3 Space Gray (M1 Pro 10-Core, GPU 16-Core, 16GB, 1TB)",229990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-mkgq3-space-gray-m1-pro-10-core-gpu-16-core-16gb-1tb
45,"Apple MacBook Pro 16 MK1E3 Silver (M1 Pro 10-Core, GPU 16-Core, 16GB, 512GB)",229990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-mk1e3-silver-m1-pro-10-core-gpu-16-core-16gb-512gb
46,"Apple MacBook Pro 14 MKGT3 Silver (M1 Pro 10-Core, GPU 16-Core, 16GB, 1TB)",229990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-mkgt3-silver-m1-pro-10-core-gpu-16-core-16gb-1tb
47,"Apple MacBook Pro 16 MK193 Space Gray (M1 Pro 10-Core, GPU 16-Core, 16GB, 1TB)",239990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-mk193-space-gray-m1-pro-10-core-gpu-16-core-16gb-1tb
48,"Apple MacBook Pro 16 MK1F3 Silver (M1 Pro 10-Core, GPU 16-Core, 16GB, 1TB)",239990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-mk1f3-silver-m1-pro-10-core-gpu-16-core-16gb-1tb
49,"Apple MacBook Pro 13 Retina Touch Bar Z11B0004P Space Gray (M1 8-Core 8GB, 1TB)",239990,In stock,https://biggeek.ru/products/apple-macbook-pro-13-retina-touch-bar-z11b0004p-space-gray-m1-8-core-8gb-1tb
50,"Apple MacBook Pro 13 Retina Touch Bar Z11B0004Q Space Gray (M1 8-Core 8GB, 2TB)",239990,In stock,https://biggeek.ru/products/apple-macbook-pro-13-retina-touch-bar-z11b0004q-space-gray-m1-8-core-8gb-2tb
51,"Apple MacBook Air 13 Retina Z1250007H Space Gray (M1 8-Core, GPU 8-Core, 8GB, 1Tb)",251990,In stock,https://biggeek.ru/products/apple-macbook-air-13-retina-z1250007h-space-grey-m1-8gb-1tb
52,"Apple MacBook Pro 16 Retina Touch Bar MVVJ2 Space Gray (2,6 GHz Core i7, 16GB, 512GB, Radeon Pro 5300M)",259990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-retina-touch-bar-mvvj2-space-gray-26-ghz-core-i7-16gb-512gb-radeon-pro-5300m
53,"Apple MacBook Air 13 Retina Space Gray (M1, 16GB, 512Gb)",261990,In stock,https://biggeek.ru/products/apple-macbook-air-13-retina-space-gray-m1-16gb-512gb
54,"Apple MacBook Air 13 Retina Z1250007N Space Gray (M1 8-Core, GPU 8-Core, 16GB, 1Tb)",261990,In stock,https://biggeek.ru/products/apple-macbook-air-13-retina-z1250007n-space-gray-m1-8-core-16gb-1tb
55,"Apple MacBook Air 13 Retina Z12800049 Silver (M1 8-Core, GPU 8-Core, 16GB, 1Tb)",261990,In stock,https://biggeek.ru/products/apple-macbook-air-13-retina-z12800049-silver-m1-8-core-16gb-1tb
56,"Apple MacBook Pro 14 Z15J000CL Silver (M1 Pro 10-Core, GPU 16-core, 16 GB, 512GB)",289990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15j000cl-silver-m1-pro-10-core-gpu-16-core-16-gb-512gb
57,"Apple MacBook Pro 13 Retina Touch Bar Z11B0004V Space Gray (M1 8-Core 16Gb, 1TB)",299990,In stock,https://biggeek.ru/products/apple-macbook-pro-13-retina-touch-bar-z11b0004v-space-gray-m1-8-core-16gb-1tb
58,"Apple MacBook Air 13 Retina Space Gray (M1 8-Core, GPU 8-Core, 16GB, 2TB)",301990,In stock,https://biggeek.ru/products/apple-macbook-air-13-retina-space-gray-m1-8-core-16gb-2tb
59,"Apple MacBook Pro 14 Z15G000CP Space Gray (M1 Max 10-Core, GPU 24-Core, 32GB, 512GB)",319990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15g000cp-space-gray-m1-max-10-core-gpu-24-core-32gb-512gb
60,"Apple MacBook Pro 14 Z15G000D6 Space Gray (M1 Pro 10-Core, GPU 16-Core, 32GB, 1TB)",329990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15g000d6-space-gray-m1-pro-10-core-gpu-16-core-32gb-1tb
61,"Apple MacBook Pro 14 Z15G000CV Space Grey (M1 Pro 10-Core, GPU 14-Core, 32GB, 512GB)",349990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15g000cv-space-grey-m1-pro-10-core-gpu-14-core-32gb-512gb
62,"Apple MacBook Pro 14 Z15J000D1 Silver (M1 Pro 10-Core, GPU 14-Core, 32GB, 512GB)",349990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15j000d1-silver-m1-pro-10-core-gpu-14-core-32gb-512gb
63,"Apple MacBook Pro 14 Z15G000D8 Space Gray (M1 Pro 10-Core, GPU 16-Core, 32GB, 2TB)",349990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15g000d8-space-gray-m1-pro-10-core-gpu-16-core-32gb-2tb
64,"Apple MacBook Pro 14 Z15G000D4 Space Grey (M1 Pro 10-Core, GPU 16-Core, 32GB, 512GB)",359990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15g000d4-space-grey-m1-pro-10-core-gpu-16-core-32gb-512gb
65,"Apple MacBook Pro 14 Z15J000D6 Silver (M1 Pro 10-Core, GPU 16-Core, 32GB, 512GB)",359990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15j000d6-silver-m1-pro-10-core-gpu-16-core-32gb-512gb
66,"Apple MacBook Pro 14 Z15G000D7 Space Gray (M1 Pro 10-Core, GPU 16-core, 16 GB, 2TB)",369990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15g000d7-space-gray-m1-pro-10-core-gpu-16-core-16-gb-2tb
67,"Apple MacBook Pro 14 Z15G000CX Space Gray (M1 Pro 10-Core, GPU 14-Core, 32GB, 1TB)",369990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15g000cx-space-gray-m1-pro-10-core-gpu-14-core-32gb-1tb
68,"Apple MacBook Pro 16 Z14V0008D Space Gray (M1 Pro 10-Core, GPU 16-Core, 32GB, 512GB)",379990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z14v0008d-space-gray-m1-pro-10-core-gpu-16-core-32gb-512gb
69,"Apple MacBook Pro 16 Z14Z00079 Silver (M1 Pro 10-Core, GPU 16-Core, 32GB, 1TB)",379990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z14z00079-silver-m1-pro-10-core-gpu-16-core-32gb-1tb
70,"Apple MacBook Pro 14 Z15J000D2 Silver (M1 Pro 10-Core, GPU 14-Core, 32GB, 1TB)",379990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15j000d2-silver-m1-pro-10-core-gpu-14-core-32gb-1tb
71,"Apple MacBook Pro 16 Z14V0008E Space Gray (M1 Max 10-Core, GPU 24-Core, 32GB, 512GB)",389990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z14v0008e-space-gray-m1-max-10-core-gpu-24-core-32gb-512gb
72,"Apple MacBook Pro 16 Z14Y0008D Silver (M1 Max 10-Core, GPU 24-Core, 32GB, 512GB)",389990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z14y0008d-silver-m1-max-10-core-gpu-24-core-32gb-512gb
73,"Apple MacBook Pro 16 Z14V0008F Space Gray (M1 Max 10-Core, GPU 32-Core, 32GB, 512GB)",399990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z14v0008f-space-gray-m1-max-10-core-gpu-32-core-32gb-512gb
74,"Apple MacBook Pro 16 Z14Y0008E Silver (M1 Max 10-Core, GPU 32-Core, 32GB, 512GB)",399990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z14y0008e-silver-m1-max-10-core-gpu-32-core-32gb-512gb
75,"Apple MacBook Pro 14 Z15J000D4 Space Gray (M1 Pro 10-Core, GPU 16-Core, 32GB, 512GB)",399990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15j000d4-space-gray-m1-pro-10-core-gpu-16-core-32gb-512gb
76,"Apple MacBook Pro 14 Z15G000D9 Space Gray (M1 Pro 10-Core, GPU 16-core, 16 GB, 4TB)",409990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15g000d9-space-gray-m1-pro-10-core-gpu-16-core-16-gb-4tb
77,"Apple MacBook Pro 14 Z15J000CV Silver (M1 Pro 10-Core, GPU 16-core, 16 GB, 4TB)",409990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15j000cv-silver-m1-pro-10-core-gpu-16-core-16-gb-4tb
78,"Apple MacBook Pro 16 Z14W0007A Space Gray (M1 Max 10-Core, GPU 24-Core, 32GB, 1TB)",414990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z14w0007a-space-gray
79,"Apple MacBook Pro 14 Z15G000DA Space Gray (M1 Pro 10-Core, GPU 16-Core, 32GB, 4TB)",414990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15g000da-space-gray-m1-pro-10-core-gpu-16-core-32gb-4tb
80,"Apple MacBook Pro 16 MK1A3 Space Gray (M1 Max 10-Core, GPU 32-Core, 32GB, 1TB)",419990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-mk1a3-space-gray-m1-max-10-core-gpu-24-core-32gb-1tb
81,"Apple MacBook Pro 16 MK1H3 Silver (M1 Max 10-Core, GPU 32-Core, 32GB, 1TB)",419990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-mk1h3-silver-m1-max-10-core-gpu-24-core-32gb-1tb
82,"Apple MacBook Pro 14 Z15J000CX Silver (M1 Pro 8-Core, GPU 14-Core, 32GB, 1TB)",429990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15j000cx-silver-m1-pro-8-core-gpu-14-core-32gb-1tb
83,"Apple MacBook Pro 14 Z15K0007F Silver (M1 Max 10-Core, GPU 24-Core, 32GB, 1TB)",459990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15k0007f-silver-m1-max-10-core-gpu-24-core-32gb-1tb
84,"Apple MacBook Pro 14 Z15H0007B Space Gray (M1 Max 10-Core, GPU 24-Core, 32GB, 1TB)",459990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15h0007b-space-gray-m1-max-10-core-gpu-24-core-32gb-1tb
85,"Apple MacBook Pro 16 Z14Y0008C Silver (M1 Pro 10-Core, GPU 16-Core, 32GB, 512GB)",469990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z14y0008c-silver-m1-pro-10-core-gpu-16-core-32gb-512gb
86,"Apple MacBook Pro 16 Z14W00079 Space Gray (M1 Pro 10-Core, GPU 16-Core, 32GB, 1TB)",489990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z14w00079-space-gray-m1-pro-10-core-gpu-16-core-32gb-1tb
87,"Apple MacBook Pro 14 Z15H0007D Space Gray (M1 Max 10-Core, GPU 24-Core, 64GB, 1TB)",509990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15h0007d-space-gray-m1-max-10-core-gpu-24-core-64gb-1tb
88,"Apple MacBook Pro 14 Z15G000DQ Space Gray (M1 Max 10-Core, GPU 32-core, 64 GB, 1TB)",509990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15g000dq-space-gray-m1-max-10-core-gpu-32-core-64-gb-1tb
89,"Apple MacBook Pro 14 Z15J000DR Silver (M1 Max 10-Core, GPU 32-core, 64 GB, 1TB)",509990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15j000dr-silver-m1-max-10-core-gpu-32-core-64-gb-1tb
90,"Apple MacBook Pro 14 Z15G000DR Space Gray (M1 Max 10-Core, GPU 32-core, 32 GB, 2TB)",519990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15g000dr-space-gray-m1-max-10-core-gpu-32-core-32-gb-2tb
91,"Apple MacBook Pro 14 Z15J000DG Silver (M1 Max 10-Core, GPU 32-core, 32 GB, 2TB)",519990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15j000dg-silver-m1-max-10-core-gpu-32-core-32-gb-2tb
92,"Apple MacBook Pro 16 Z14V0008V Space Gray (M1 Max 10-Core, GPU 24-Core, 32GB, 4TB)",529990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z14v0008v-space-gray-m1-max-10-core-gpu-24-core-32gb-4tb
93,"Apple MacBook Pro 14 Z15G000DT Space Gray (M1 Max 10-Core, GPU 32-core, 32 GB, 4TB)",549990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15g000dt-space-gray-m1-max-10-core-gpu-32-core-32-gb-4tb
94,"Apple MacBook Pro 14 Z15J000DH Silver (M1 Max 10-Core, GPU 32-core, 32 GB, 4TB)",549990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15j000dh-silver-m1-max-10-core-gpu-32-core-32-gb-4tb
95,"Apple MacBook Pro 14 Z15G000DS Space Gray (M1 Max 10-Core, GPU 32-core, 64 GB, 2TB)",559990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15g000ds-space-gray-m1-max-10-core-gpu-32-core-64-gb-2tb
96,"Apple MacBook Pro 14 Z15H0007J Space Gray (M1 Max 10-Core, GPU 24-Core, 64GB, 2TB)",564990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15h0007j-space-gray-m1-max-10-core-gpu-24-core-64gb-2tb
97,"Apple MacBook Pro 16 Z14V0008S Space Gray (M1 Max 10-Core, GPU 32-core, 32 GB, 2TB)",569990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z14v0008s-space-gray-m1-max-10-core-gpu-32-core-32-gb-2tb
98,"Apple MacBook Pro 16 Z14Y0008M Silver (M1 Max 10-Core, GPU 24-core, 32 GB, 4TB)",589990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z14y0008m-silver-m1-max-10-core-gpu-24-core-32-gb-4tb
99,"Apple MacBook Pro 16 Z14V0008N Space Gray (M1 Max 10-Core, GPU 32-core, 64 GB, 1TB)",609990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z14v0008n-space-gray-m1-max-10-core-gpu-32-core-64-gb-1tb
100,"Apple MacBook Pro 16 Z14Y0008Z Silver (M1 Max 10-Core, GPU 32-core, 64 GB, 1TB)",609990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z14y0008z-silver-m1-max-10-core-gpu-32-core-64-gb-1tb
101,"Apple MacBook Pro 16 Z14V0008X Space Gray (M1 Max 10-Core, GPU 32-core, 32 GB, 4TB)",619990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z14v0008x-space-gray-m1-max-10-core-gpu-32-core-32-gb-4tb
102,"Apple MacBook Pro 16 Z14Y0008W Silver (M1 Max 10-Core, GPU 32-core, 32 GB, 4TB)",619990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z14y0008w-silver-m1-max-10-core-gpu-32-core-32-gb-4tb
103,"Apple MacBook Pro 14 Z15H0007N Space Gray (M1 Max 10-Core, GPU 32-Core, 32GB, 4TB)",624990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15h0007n-space-gray-m1-max-10-core-gpu-32-core-32gb-4tb
104,"Apple MacBook Pro 14 Z15G000DU Space Gray (M1 Max 10-Core, GPU 32-core, 64 GB, 4TB)",639990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15g000du-space-gray-m1-max-10-core-gpu-32-core-64-gb-4tb
105,"Apple MacBook Pro 14 Z15H0007Q Space Gray (M1 Max 10-Core, GPU 32-Core, 64GB, 4TB)",649990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15h0007q-space-gray-m1-max-10-core-gpu-32-core-64gb-4tb
106,"Apple MacBook Pro 16 Z14X0004G Space Gray (M1 Max 10-Core, GPU 32-Core, 64 GB, 2 TB)",649990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z14x0004g-space-gray-m1-max-10-core-gpu-32-core-64-gb-2-tb
107,"Apple MacBook Pro 14 Z15H0007K Space Gray (M1 Max 10-Core, GPU 32-Core, 64GB, 2TB)",659990,In stock,https://biggeek.ru/products/apple-macbook-pro-14-z15h0007k-space-gray-m1-max-10-core-gpu-32-core-64gb-2tb
108,"Apple MacBook Pro 16 Z14V00090 Space Gray (M1 Max 10-Core, GPU 24-Core, 32GB, 8TB)",659990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z14v00090-space-gray-m1-max-10-core-gpu-24-core-32gb-8tb
109,"Apple MacBook Pro 16 Z14V0008T Space Gray (M1 Max 10-Core, GPU 32-core, 64 GB, 2TB)",659990,In stock,https://biggeek.ru/products/apple-macbook-pro-16-z14v0008t-space-gray-m1-max-10-core-gpu-32-core-64-gb-2tb
