,id,region,price,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state
0,7034441763,salt lake city,17899,2012.0,volkswagen,excellent,4 cylinders,gas,63500.0,clean,manual,4wd,compact,hatchback,black,1
1,7034440610,salt lake city,0,2016.0,ford,excellent,,gas,10.0,clean,automatic,4wd,,,,1
2,7034440588,salt lake city,46463,2015.0,gmc,excellent,,gas,7554.0,clean,automatic,4wd,,,white,1
3,7034440546,salt lake city,0,2016.0,ford,excellent,,gas,10.0,clean,automatic,4wd,,,,1
4,7034406932,salt lake city,49999,2018.0,ford,,,diesel,70150.0,clean,automatic,4wd,,pickup,white,1
5,7034406582,salt lake city,13999,2009.0,ram,,,gas,120057.0,clean,automatic,4wd,,pickup,silver,1
6,7034405619,salt lake city,34500,2017.0,ford,,,diesel,95484.0,clean,automatic,4wd,,pickup,white,1
7,7034405349,salt lake city,14500,2007.0,gmc,,,gas,89340.0,clean,automatic,4wd,,pickup,,1
8,7034404595,salt lake city,12500,2013.0,ford,,,gas,226031.0,clean,automatic,4wd,,pickup,white,1
9,7034401857,salt lake city,34500,2012.0,ram,,,diesel,128153.0,clean,automatic,4wd,,pickup,silver,1
10,7034401494,salt lake city,5900,1994.0,ford,,,gas,168838.0,clean,manual,4wd,mid-size,pickup,white,1
11,7034400341,salt lake city,16500,2013.0,gmc,,,other,156385.0,clean,automatic,4wd,,SUV,silver,1
12,7034398060,salt lake city,14500,2007.0,toyota,,,gas,135287.0,clean,automatic,4wd,,pickup,,1
13,7034396354,salt lake city,27999,2015.0,gmc,,,gas,73612.0,clean,automatic,4wd,,pickup,brown,1
14,7034395505,salt lake city,14999,2004.0,ram,,,diesel,235790.0,clean,automatic,4wd,,pickup,blue,1
15,7034395342,salt lake city,24999,2014.0,ram,,,diesel,158156.0,clean,automatic,4wd,,pickup,white,1
16,7034394805,salt lake city,35500,2015.0,gmc,,,diesel,127515.0,clean,automatic,4wd,,pickup,black,1
17,7034385254,salt lake city,8999,2002.0,chevrolet,,,gas,179098.0,clean,automatic,4wd,,pickup,white,1
18,7034384679,salt lake city,5999,2003.0,mercedes-benz,,,gas,185220.0,clean,automatic,,full-size,sedan,silver,1
19,7034384490,salt lake city,63500,2019.0,ford,,,diesel,20930.0,clean,automatic,4wd,,pickup,black,1
20,7034384400,salt lake city,13500,2010.0,gmc,,,gas,231570.0,clean,automatic,4wd,,pickup,silver,1
21,7034374035,salt lake city,31895,2008.0,jeep,excellent,8 cylinders,gas,75000.0,clean,automatic,4wd,,,,1
22,7034366554,salt lake city,9500,2001.0,ford,good,8 cylinders,diesel,,clean,automatic,4wd,full-size,,grey,1
23,7034290597,salt lake city,57995,,,,8 cylinders,,9458.0,clean,automatic,4wd,,pickup,grey,1
24,7034278551,salt lake city,4600,2008.0,honda,good,4 cylinders,gas,110982.0,clean,automatic,fwd,mid-size,sedan,grey,1
25,7034261745,salt lake city,32995,2014.0,gmc,,8 cylinders,,93242.0,clean,automatic,4wd,,pickup,grey,1
26,7034229439,salt lake city,39995,,,,8 cylinders,,15708.0,clean,automatic,4wd,,pickup,black,1
27,7034206084,salt lake city,26950,2015.0,ram,,6 cylinders,diesel,68013.0,rebuilt,automatic,4wd,,truck,white,1
28,7034195717,salt lake city,39995,2016.0,chevrolet,,8 cylinders,gas,23773.0,clean,automatic,4wd,,pickup,black,1
29,7033845439,salt lake city,8300,2016.0,chevrolet,like new,,electric,28000.0,clean,automatic,,,,,1
30,7034166384,salt lake city,30000,1992.0,,excellent,8 cylinders,diesel,13000.0,clean,automatic,4wd,,,,1
31,7034158475,salt lake city,43995,,,,6 cylinders,,7238.0,clean,automatic,4wd,,pickup,black,1
32,7034118739,salt lake city,37995,2017.0,ram,,8 cylinders,gas,21125.0,clean,automatic,4wd,,pickup,white,1
33,7034078036,salt lake city,43995,,,,8 cylinders,gas,9968.0,clean,automatic,4wd,,pickup,red,1
34,7034037779,salt lake city,59995,,,,8 cylinders,,9228.0,clean,automatic,4wd,,pickup,white,1
35,7034014908,salt lake city,27476,2015.0,lexus,,6 cylinders,gas,41245.0,clean,automatic,4wd,,SUV,,1
36,7033992818,salt lake city,23500,2011.0,cadillac,,8 cylinders,gas,80855.0,clean,automatic,4wd,,SUV,,1
37,7033974897,salt lake city,15475,2016.0,dodge,,6 cylinders,gas,58103.0,clean,automatic,fwd,,,,1
38,7033963404,salt lake city,15475,2018.0,hyundai,,4 cylinders,gas,11892.0,clean,automatic,fwd,,sedan,,1
39,7033943607,salt lake city,3995,1999.0,subaru,,4 cylinders,gas,215349.0,clean,automatic,4wd,,wagon,blue,1
40,7033939797,salt lake city,34900,2015.0,toyota,,8 cylinders,gas,42649.0,clean,automatic,4wd,,truck,,1
41,7033921130,salt lake city,21475,2018.0,honda,,4 cylinders,gas,10683.0,clean,automatic,fwd,,sedan,,1
42,7033912739,salt lake city,14476,2017.0,ford,,4 cylinders,gas,81130.0,clean,automatic,4wd,,SUV,,1
43,7047631382,st george,23295,2013.0,lexus,,6 cylinders,gas,63842.0,clean,automatic,rwd,,sedan,silver,1
44,7033844851,salt lake city,0,2016.0,ford,excellent,,diesel,10.0,clean,automatic,4wd,,,black,1
45,7033844817,salt lake city,0,2016.0,ford,excellent,,gas,10.0,clean,automatic,fwd,,,,1
46,7033844784,salt lake city,28248,2014.0,ford,excellent,,gas,8543.0,clean,manual,rwd,,,black,1
47,7033830282,salt lake city,23800,2010.0,,,,gas,37700.0,clean,automatic,,,,,1
48,7033720842,salt lake city,28000,2004.0,ford,good,10 cylinders,gas,67348.0,clean,automatic,4wd,full-size,truck,white,1
49,7033680889,salt lake city,15995,2014.0,ram,,8 cylinders,,103252.0,clean,automatic,rwd,,pickup,silver,1
50,7033678167,salt lake city,10550,2014.0,honda,,6 cylinders,gas,79035.0,rebuilt,automatic,fwd,,van,black,1
51,7033641942,salt lake city,37995,2017.0,gmc,,8 cylinders,,37152.0,clean,automatic,4wd,,pickup,white,1
52,7032995718,salt lake city,18999,2015.0,mercedes-benz,excellent,4 cylinders,gas,37000.0,clean,automatic,fwd,,sedan,white,1
53,7032995571,salt lake city,79997,2016.0,mercedes-benz,excellent,8 cylinders,gas,28000.0,clean,automatic,rwd,,coupe,white,1
54,7032995413,salt lake city,18999,2013.0,bmw,excellent,6 cylinders,gas,65000.0,clean,automatic,rwd,,coupe,black,1
55,7033599808,salt lake city,44995,,,,8 cylinders,gas,9650.0,clean,automatic,4wd,,pickup,grey,1
56,7033599135,salt lake city,33950,1935.0,ford,,,gas,0.0,clean,automatic,rwd,,sedan,white,1
57,7033598937,salt lake city,2500,2004.0,ford,good,6 cylinders,gas,129000.0,clean,manual,rwd,full-size,coupe,blue,1
58,7033519259,salt lake city,68500,2019.0,cadillac,like new,8 cylinders,gas,8800.0,clean,manual,4wd,full-size,,,1
59,7033508520,salt lake city,22995,2013.0,ford,,8 cylinders,gas,63425.0,clean,automatic,rwd,,pickup,red,1
60,7033478714,salt lake city,28895,2016.0,ram,,8 cylinders,gas,19086.0,clean,automatic,4wd,,truck,red,1
61,7033472903,salt lake city,105500,2017.0,mercedes-benz,excellent,6 cylinders,diesel,35000.0,clean,other,4wd,,van,blue,1
62,7032995174,salt lake city,54997,2010.0,mercedes-benz,excellent,8 cylinders,gas,75000.0,clean,automatic,4wd,,SUV,black,1
63,7032995066,salt lake city,29999,2012.0,mercedes-benz,excellent,8 cylinders,gas,83000.0,clean,automatic,rwd,,sedan,black,1
64,7047631279,st george,14795,2008.0,lexus,,8 cylinders,gas,164666.0,clean,automatic,4wd,,SUV,white,1
65,7033458423,salt lake city,36995,2014.0,ford,,8 cylinders,gas,93452.0,clean,automatic,4wd,,pickup,black,1
66,7033444323,salt lake city,8950,2014.0,chrysler,,6 cylinders,gas,58677.0,rebuilt,automatic,rwd,,sedan,grey,1
67,7033417826,salt lake city,16500,2006.0,toyota,excellent,,gas,,clean,manual,rwd,,,red,1
68,7033406525,salt lake city,36995,2015.0,gmc,,8 cylinders,,67425.0,clean,automatic,4wd,,pickup,white,1
69,7033389810,salt lake city,24700,2010.0,ram,excellent,6 cylinders,diesel,262000.0,clean,automatic,4wd,,truck,silver,1
70,7033382261,salt lake city,14900,2010.0,toyota,,6 cylinders,gas,78728.0,clean,automatic,rwd,,SUV,,1
71,7033368234,salt lake city,34876,2011.0,cadillac,,8 cylinders,gas,48289.0,clean,automatic,rwd,,coupe,,1
72,7033356648,salt lake city,12495,2019.0,nissan,,4 cylinders,gas,11092.0,clean,automatic,fwd,mid-size,sedan,black,1
73,7033353432,salt lake city,32975,2016.0,jeep,,6 cylinders,gas,28282.0,clean,manual,4wd,,SUV,,1
74,7033349656,salt lake city,6495,2018.0,ford,,4 cylinders,gas,24469.0,clean,automatic,fwd,compact,sedan,white,1
75,7033339577,salt lake city,31221,2016.0,mercedes-benz,,6 cylinders,gas,14222.0,clean,automatic,4wd,,sedan,,1
76,7033326157,salt lake city,19499,2008.0,jeep,,6 cylinders,gas,60004.0,clean,manual,4wd,,SUV,,1
77,7033301645,salt lake city,0,2014.0,chevrolet,,4 cylinders,gas,68908.0,clean,automatic,fwd,,sedan,,1
78,7033291267,salt lake city,13976,2011.0,toyota,,4 cylinders,gas,93157.0,clean,manual,rwd,,truck,,1
79,7033285926,salt lake city,5495,2016.0,mitsubishi,,4 cylinders,gas,55149.0,salvage,automatic,fwd,compact,SUV,grey,1
80,7033279476,salt lake city,8499,2005.0,volkswagen,,4 cylinders,gas,43524.0,clean,automatic,fwd,,hatchback,,1
81,7032994907,salt lake city,21999,2004.0,mercedes-benz,excellent,8 cylinders,gas,55000.0,clean,automatic,rwd,,convertible,black,1
82,7032992413,salt lake city,37995,,,,6 cylinders,,15252.0,clean,automatic,4wd,,pickup,black,1
83,7039834376,lynchburg,0,2016.0,buick,,4 cylinders,gas,36959.0,clean,automatic,4wd,,SUV,custom,0
84,7033273899,salt lake city,7495,2017.0,nissan,,4 cylinders,gas,70109.0,clean,automatic,fwd,compact,sedan,white,1
85,7033268169,salt lake city,26950,2019.0,nissan,,8 cylinders,gas,8871.0,clean,automatic,4wd,,SUV,black,1
86,7033266224,salt lake city,6995,2010.0,chevrolet,,6 cylinders,gas,115266.0,clean,automatic,4wd,mid-size,SUV,black,1
87,7033264267,salt lake city,7995,2014.0,toyota,,4 cylinders,gas,69260.0,clean,automatic,fwd,compact,sedan,silver,1
88,7033259770,salt lake city,2250,2004.0,toyota,,4 cylinders,gas,113248.0,salvage,automatic,fwd,,hatchback,silver,1
89,7032950500,salt lake city,59995,,,,8 cylinders,,6815.0,clean,automatic,4wd,,pickup,black,1
90,7033249926,salt lake city,2800,2006.0,acura,,4 cylinders,gas,104421.0,salvage,automatic,fwd,,sedan,silver,1
91,7033248670,salt lake city,5495,2015.0,nissan,,4 cylinders,gas,75506.0,clean,automatic,rwd,,pickup,white,1
92,7033242672,salt lake city,8995,2019.0,nissan,,4 cylinders,gas,19558.0,clean,automatic,fwd,compact,sedan,blue,1
93,7033233997,salt lake city,7995,2019.0,mitsubishi,,4 cylinders,gas,8161.0,salvage,automatic,4wd,compact,SUV,white,1
94,7033233133,salt lake city,3250,2017.0,ford,,4 cylinders,gas,31336.0,clean,automatic,fwd,compact,sedan,grey,1
95,7032711898,salt lake city,16476,2004.0,chevrolet,,8 cylinders,gas,46153.0,clean,automatic,rwd,,convertible,,1
96,7033230001,salt lake city,6800,2004.0,nissan,,6 cylinders,gas,21274.0,salvage,manual,rwd,,convertible,silver,1
97,7033228648,salt lake city,14800,2019.0,chevrolet,,4 cylinders,gas,10868.0,clean,automatic,4wd,compact,SUV,black,1
98,7033226558,salt lake city,8995,2019.0,chevrolet,,8 cylinders,gas,7974.0,salvage,automatic,rwd,,van,white,1
99,7033225686,salt lake city,6995,2017.0,dodge,,6 cylinders,gas,35370.0,salvage,automatic,4wd,mid-size,sedan,black,1
100,7033221608,salt lake city,13495,2014.0,ford,,6 cylinders,gas,69614.0,salvage,automatic,4wd,full-size,pickup,red,1
101,7037949356,lynchburg,0,2016.0,kia,,6 cylinders,gas,18949.0,clean,automatic,rwd,,sedan,white,0
102,7033206570,salt lake city,5995,2018.0,kia,,4 cylinders,gas,34238.0,clean,automatic,fwd,compact,sedan,brown,1
103,7033205470,salt lake city,6995,2017.0,nissan,,4 cylinders,gas,46578.0,clean,automatic,fwd,compact,sedan,red,1
104,7033204261,salt lake city,7995,2019.0,jeep,,4 cylinders,gas,19548.0,clean,automatic,4wd,compact,SUV,black,1
105,7033202167,salt lake city,7995,2019.0,dodge,,6 cylinders,,24008.0,clean,automatic,fwd,mid-size,van,grey,1
106,7033198497,salt lake city,0,2016.0,ford,excellent,,gas,10.0,clean,automatic,4wd,,,,1
107,7033198469,salt lake city,7200,2004.0,lexus,excellent,,gas,150523.0,clean,automatic,fwd,,,silver,1
108,7033198406,salt lake city,0,2016.0,ford,excellent,,gas,10.0,clean,automatic,4wd,,,,1
109,7050078672,st george,12000,2015.0,volkswagen,like new,4 cylinders,gas,65000.0,clean,automatic,fwd,full-size,sedan,white,1
110,7033197709,salt lake city,4995,2013.0,toyota,,4 cylinders,hybrid,116083.0,salvage,automatic,fwd,mid-size,hatchback,white,1
111,7033083294,salt lake city,24999,2018.0,ford,,,gas,9389.0,clean,automatic,rwd,,van,white,1
112,7033077397,salt lake city,4000,2011.0,nissan,excellent,4 cylinders,gas,110000.0,clean,automatic,fwd,full-size,sedan,blue,1
113,7033030320,salt lake city,49995,,,,8 cylinders,diesel,28425.0,clean,automatic,4wd,,pickup,white,1
114,7032997393,salt lake city,16999,2013.0,subaru,excellent,4 cylinders,gas,32000.0,clean,automatic,rwd,,coupe,grey,1
115,7032997294,salt lake city,22999,2017.0,subaru,excellent,4 cylinders,gas,39000.0,clean,manual,4wd,,sedan,white,1
116,7032997119,salt lake city,29999,2012.0,rover,excellent,8 cylinders,gas,61000.0,clean,automatic,4wd,,SUV,black,1
117,7032996995,salt lake city,39999,2011.0,bmw,excellent,8 cylinders,gas,29000.0,clean,automatic,rwd,,coupe,blue,1
118,7032996814,salt lake city,21999,2014.0,bmw,excellent,6 cylinders,gas,76000.0,clean,automatic,rwd,,sedan,white,1
119,7032996685,salt lake city,31999,2018.0,alfa-romeo,excellent,4 cylinders,gas,22000.0,clean,automatic,4wd,,SUV,white,1
120,7032996553,salt lake city,24999,2016.0,bmw,excellent,6 cylinders,gas,56000.0,clean,automatic,rwd,,sedan,white,1
121,7032996382,salt lake city,16999,2016.0,chevrolet,excellent,6 cylinders,gas,59000.0,clean,automatic,,,,grey,1
122,7032996291,salt lake city,21999,2015.0,bmw,excellent,4 cylinders,gas,56000.0,clean,automatic,4wd,,sedan,blue,1
123,7032996129,salt lake city,14999,2005.0,bmw,excellent,8 cylinders,gas,43000.0,clean,automatic,rwd,,convertible,white,1
124,7032996004,salt lake city,25999,2014.0,bmw,excellent,6 cylinders,gas,49000.0,clean,automatic,4wd,,SUV,white,1
125,7032995875,salt lake city,28999,2017.0,ford,excellent,8 cylinders,gas,5000.0,clean,manual,rwd,,coupe,white,1
126,7032929698,salt lake city,28950,2019.0,ford,,8 cylinders,gas,2890.0,rebuilt,automatic,4wd,,truck,white,1
127,7032906588,salt lake city,22995,2016.0,ram,,8 cylinders,gas,54252.0,clean,automatic,rwd,,pickup,black,1
128,7032869849,salt lake city,10550,2011.0,nissan,,8 cylinders,gas,66328.0,rebuilt,automatic,4wd,,truck,grey,1
129,7032859017,salt lake city,49995,,,,8 cylinders,gas,8512.0,clean,automatic,4wd,,pickup,red,1
130,7032825687,salt lake city,30995,2019.0,ford,,4 cylinders,gas,14649.0,clean,automatic,4wd,,SUV,silver,1
131,7032809893,salt lake city,34995,,,,6 cylinders,,16161.0,clean,automatic,4wd,,pickup,grey,1
132,7032759586,salt lake city,12000,2005.0,ram,excellent,,gas,159626.0,lien,automatic,,,,,1
133,7032759329,salt lake city,58995,2017.0,ford,,8 cylinders,,32537.0,clean,automatic,4wd,,pickup,black,1
134,7032716171,salt lake city,0,2008.0,,,,gas,,clean,automatic,fwd,,other,white,1
135,7032693370,salt lake city,38995,2016.0,ford,good,8 cylinders,gas,38086.0,clean,automatic,4wd,full-size,truck,white,1
136,7032693342,salt lake city,46995,2018.0,jeep,good,6 cylinders,gas,20283.0,clean,automatic,4wd,full-size,SUV,grey,1
137,7032693345,salt lake city,14995,2010.0,ford,good,8 cylinders,gas,28656.0,clean,manual,rwd,mid-size,coupe,blue,1
138,7032693348,salt lake city,56995,2018.0,ford,good,6 cylinders,gas,34388.0,clean,automatic,4wd,full-size,SUV,white,1
139,7032693368,salt lake city,10995,2011.0,gmc,good,6 cylinders,gas,135529.0,clean,automatic,4wd,full-size,SUV,custom,1
140,7032677755,salt lake city,16975,2013.0,honda,,4 cylinders,gas,81226.0,clean,automatic,4wd,,SUV,,1
141,7032647533,salt lake city,0,2015.0,nissan,,4 cylinders,gas,29475.0,clean,automatic,fwd,,sedan,,1
142,7032623341,salt lake city,13999,2007.0,mercedes-benz,,6 cylinders,gas,48130.0,clean,automatic,rwd,,convertible,,1
143,7049133161,st george,21500,2015.0,gmc,excellent,8 cylinders,gas,126520.0,clean,automatic,fwd,,,white,1
144,7050068262,st george,3700,2005.0,mazda,excellent,4 cylinders,gas,,clean,automatic,fwd,mid-size,hatchback,silver,1
145,7050019663,st george,34495,2012.0,chevrolet,,8 cylinders,diesel,108437.0,clean,automatic,4wd,,pickup,black,1
146,7050005015,st george,17500,2018.0,toyota,like new,4 cylinders,gas,33565.0,clean,automatic,fwd,,SUV,red,1
147,7049991795,st george,20495,2016.0,chevrolet,,8 cylinders,other,33293.0,clean,automatic,rwd,,other,white,1
148,7049991697,st george,22795,2015.0,mercedes-benz,,6 cylinders,diesel,216694.0,clean,automatic,rwd,,other,black,1
149,7049926493,st george,6795,2010.0,chrysler,,6 cylinders,gas,123352.0,clean,automatic,fwd,,other,custom,1
150,7049899152,st george,3150,2003.0,chevrolet,excellent,8 cylinders,gas,,clean,automatic,4wd,mid-size,SUV,black,1
151,7049882169,st george,5500,2006.0,chevrolet,,,gas,,clean,automatic,,,,,1
152,7049847507,st george,8845,2010.0,chevrolet,excellent,,gas,61700.0,clean,automatic,fwd,,sedan,silver,1
153,7049847572,st george,8490,2015.0,mitsubishi,excellent,,gas,51712.0,clean,automatic,fwd,,hatchback,purple,1
154,7049839401,st george,6445,2012.0,chevrolet,excellent,,gas,99587.0,clean,automatic,fwd,,sedan,white,1
155,7049839461,st george,7435,2004.0,ram,excellent,,gas,201312.0,clean,automatic,rwd,,pickup,silver,1
156,7049834588,st george,25495,2012.0,ram,,6 cylinders,diesel,314464.0,clean,automatic,4wd,,pickup,white,1
157,7048934417,st george,5000,2003.0,toyota,good,,gas,209000.0,clean,automatic,rwd,,truck,white,1
158,7049796561,st george,10499,2008.0,saturn,good,4 cylinders,gas,89869.0,clean,manual,rwd,,convertible,black,1
159,7049794023,st george,7295,1981.0,chevrolet,excellent,,gas,88728.0,clean,automatic,4wd,,,white,1
160,7049790822,st george,23795,2009.0,chevrolet,,8 cylinders,diesel,134031.0,clean,automatic,4wd,,pickup,custom,1
161,7049769173,st george,9995,2008.0,gmc,excellent,4 cylinders,diesel,200000.0,clean,automatic,rwd,,pickup,,1
162,7049736098,st george,26795,2015.0,chevrolet,,8 cylinders,other,100616.0,clean,automatic,4wd,,pickup,silver,1
163,7049628210,st george,29000,2014.0,ford,excellent,8 cylinders,gas,32000.0,clean,automatic,4wd,full-size,pickup,black,1
164,7049480383,st george,7999,2006.0,ford,excellent,8 cylinders,gas,196000.0,clean,automatic,fwd,full-size,truck,white,1
165,7049465428,st george,27701,2017.0,mercedes-benz,excellent,,gas,39106.0,clean,automatic,,,,,1
166,7049458404,st george,21000,2013.0,toyota,excellent,6 cylinders,gas,119000.0,clean,automatic,,,,,1
167,7049395159,st george,6500,1999.0,nissan,excellent,4 cylinders,gas,75400.0,clean,automatic,,,pickup,silver,1
168,7049378665,st george,550,1992.0,mitsubishi,,4 cylinders,gas,,clean,manual,,,,,1
169,7049300579,st george,19000,2010.0,toyota,excellent,8 cylinders,gas,,lien,automatic,4wd,,truck,black,1
170,7049249875,st george,4500,2004.0,volkswagen,like new,4 cylinders,gas,74000.0,clean,automatic,fwd,compact,hatchback,yellow,1
171,7048798803,st george,7500,1950.0,dodge,like new,8 cylinders,gas,1000.0,clean,automatic,fwd,mid-size,truck,grey,1
172,7048784113,st george,13500,2004.0,jeep,excellent,6 cylinders,gas,133287.0,clean,automatic,4wd,mid-size,SUV,custom,1
173,7048747524,st george,6000,1955.0,chrysler,good,8 cylinders,gas,0.0,clean,automatic,fwd,full-size,coupe,grey,1
174,7048731596,st george,1600,2004.0,ford,,,gas,98000.0,clean,automatic,,,,,1
175,7048720060,st george,8995,2013.0,nissan,excellent,6 cylinders,gas,130423.0,clean,automatic,fwd,,SUV,black,1
176,7048719021,st george,2400,2002.0,chevrolet,good,8 cylinders,gas,194956.0,clean,automatic,rwd,,SUV,black,1
177,7048714747,st george,7295,2007.0,hyundai,excellent,6 cylinders,gas,77580.0,clean,automatic,4wd,mid-size,SUV,black,1
178,7048701955,st george,3495,2006.0,pontiac,excellent,6 cylinders,gas,162033.0,clean,automatic,fwd,,convertible,grey,1
179,7048701604,st george,3500,2009.0,toyota,excellent,4 cylinders,gas,191538.0,clean,automatic,fwd,,sedan,black,1
180,7048698835,st george,8400,2008.0,chevrolet,excellent,8 cylinders,other,176353.0,rebuilt,automatic,rwd,full-size,SUV,white,1
181,7048696439,st george,3600,2006.0,mitsubishi,excellent,4 cylinders,gas,133000.0,clean,automatic,fwd,,sedan,white,1
182,7048693770,st george,4200,2006.0,honda,good,6 cylinders,gas,129046.0,rebuilt,automatic,fwd,mid-size,wagon,silver,1
183,7048687103,st george,39900,2015.0,bmw,excellent,8 cylinders,gas,,clean,automatic,4wd,,SUV,blue,1
184,7048665144,st george,18795,2015.0,toyota,,6 cylinders,gas,30680.0,clean,automatic,fwd,,sedan,custom,1
185,7048627253,st george,13500,1977.0,chevrolet,good,8 cylinders,gas,,clean,automatic,rwd,,pickup,,1
186,7048574960,st george,17595,2010.0,ford,,8 cylinders,other,135536.0,clean,automatic,4wd,,pickup,black,1
187,7048553084,st george,3200,2000.0,toyota,excellent,,gas,,clean,automatic,,,,black,1
188,7048548019,st george,4200,2007.0,ford,excellent,,gas,,clean,automatic,,,,black,1
189,7048540554,st george,3200,2008.0,mazda,good,,gas,,clean,automatic,,,,silver,1
190,7048519392,st george,56995,2017.0,volvo,good,,diesel,608498.0,clean,automatic,,,,blue,1
191,7048497716,st george,22500,2016.0,ford,like new,4 cylinders,gas,46850.0,clean,automatic,4wd,,SUV,grey,1
192,7048496154,st george,8300,2013.0,ford,excellent,4 cylinders,gas,116500.0,clean,automatic,fwd,mid-size,sedan,blue,1
193,7048268005,st george,1700,1999.0,toyota,good,4 cylinders,gas,135000.0,clean,automatic,fwd,sub-compact,sedan,silver,1
194,7047671662,st george,19495,2014.0,chevrolet,,8 cylinders,gas,78954.0,clean,automatic,rwd,,other,white,1
195,7047671585,st george,18295,2016.0,subaru,,4 cylinders,gas,50824.0,salvage,manual,,,sedan,white,1
196,7047651585,st george,22995,2018.0,nissan,like new,6 cylinders,gas,,clean,automatic,4wd,mid-size,truck,red,1
197,7047631500,st george,12495,2015.0,volkswagen,,4 cylinders,diesel,75915.0,clean,automatic,fwd,,other,white,1
198,7048186438,st george,36900,2013.0,ford,excellent,8 cylinders,diesel,66800.0,clean,automatic,4wd,full-size,pickup,white,1
199,7048132108,st george,16495,1951.0,chevrolet,,6 cylinders,,72627.0,clean,automatic,rwd,,other,white,1
200,7048016623,st george,21500,2008.0,gmc,excellent,8 cylinders,diesel,224878.0,clean,automatic,4wd,full-size,truck,black,1
201,7047935525,st george,16900,2017.0,toyota,like new,4 cylinders,gas,51300.0,clean,automatic,fwd,,SUV,white,1
202,7047895001,st george,27400,2017.0,mercedes-benz,excellent,,gas,12340.0,clean,automatic,,,,,1
203,7047874596,st george,12000,2012.0,ford,excellent,8 cylinders,gas,151000.0,clean,automatic,4wd,mid-size,truck,silver,1
204,7047847830,st george,1500,1998.0,,fair,6 cylinders,gas,187000.0,clean,automatic,rwd,full-size,pickup,white,1
205,7047707148,st george,1800,2004.0,nissan,good,,gas,,clean,automatic,4wd,,SUV,silver,1
206,7047671719,st george,10795,2014.0,volkswagen,,4 cylinders,diesel,79187.0,clean,automatic,fwd,,sedan,silver,1
207,7047631181,st george,16695,2008.0,toyota,,6 cylinders,gas,163658.0,clean,automatic,4wd,,SUV,yellow,1
208,7047624759,st george,9000,2007.0,chevrolet,good,8 cylinders,gas,165000.0,clean,automatic,rwd,full-size,SUV,custom,1
209,7047592053,st george,11000,2001.0,jaguar,excellent,,gas,78000.0,clean,automatic,rwd,compact,convertible,,1
210,7047422037,st george,9999,2012.0,volkswagen,,4 cylinders,diesel,69502.0,clean,manual,fwd,,other,blue,1
211,7047421920,st george,6495,2008.0,jeep,,6 cylinders,gas,130535.0,clean,automatic,4wd,,SUV,black,1
212,7047421752,st george,9995,2013.0,volkswagen,,4 cylinders,diesel,85111.0,clean,automatic,fwd,,sedan,custom,1
213,7047421551,st george,12795,2012.0,volkswagen,,6 cylinders,diesel,140776.0,clean,automatic,,,SUV,custom,1
214,7047421406,st george,9795,2014.0,volkswagen,,4 cylinders,diesel,106696.0,clean,automatic,fwd,,other,blue,1
215,7047421363,st george,11495,2013.0,fiat,,4 cylinders,gas,26473.0,clean,manual,fwd,,other,custom,1
216,7047421293,st george,17495,2012.0,ram,,8 cylinders,gas,82882.0,clean,automatic,4wd,,pickup,black,1
217,7047421215,st george,22495,2016.0,bmw,,4 cylinders,gas,54489.0,clean,automatic,,,SUV,white,1
218,7047421155,st george,9995,2012.0,kia,,4 cylinders,gas,101172.0,clean,automatic,fwd,,sedan,silver,1
219,7047421099,st george,4250,2004.0,ford,,8 cylinders,gas,203972.0,clean,automatic,4wd,,SUV,silver,1
220,7047421000,st george,16995,2015.0,volvo,,4 cylinders,gas,69699.0,clean,automatic,fwd,,SUV,custom,1
221,7047420796,st george,7995,2004.0,jeep,,6 cylinders,gas,132920.0,clean,manual,4wd,,SUV,red,1
222,7047420689,st george,29795,2016.0,toyota,,6 cylinders,gas,57645.0,clean,automatic,4wd,,SUV,red,1
223,7047420632,st george,22795,2015.0,toyota,,6 cylinders,gas,54322.0,clean,automatic,,,SUV,blue,1
224,7047420562,st george,20495,2018.0,honda,,4 cylinders,gas,17082.0,clean,automatic,fwd,,other,grey,1
225,7047420503,st george,27795,2015.0,mercedes-benz,,6 cylinders,gas,63380.0,clean,automatic,,,SUV,white,1
226,7047420416,st george,6495,2013.0,hyundai,,4 cylinders,gas,111060.0,clean,automatic,fwd,,sedan,blue,1
227,7047420367,st george,12795,2014.0,ford,,4 cylinders,gas,66747.0,clean,automatic,fwd,,sedan,,1
228,7047420303,st george,10795,2012.0,audi,,4 cylinders,gas,96293.0,clean,automatic,fwd,,sedan,silver,1
229,7047420236,st george,36495,2015.0,gmc,,8 cylinders,gas,88244.0,clean,automatic,,,SUV,custom,1
230,7047420152,st george,24595,2008.0,ram,,6 cylinders,diesel,139400.0,clean,automatic,,,pickup,white,1
231,7047420092,st george,15495,2015.0,ford,,4 cylinders,gas,27730.0,clean,manual,fwd,,other,red,1
232,7047420048,st george,17495,2015.0,honda,,6 cylinders,gas,62751.0,clean,automatic,fwd,,other,silver,1
233,7047419995,st george,14495,2012.0,jeep,,6 cylinders,other,103117.0,clean,automatic,4wd,,SUV,custom,1
234,7047419930,st george,18795,2014.0,gmc,,6 cylinders,gas,85961.0,clean,automatic,,,SUV,white,1
