,id,price,year,odometer,lat,long
1440,7046752567,26999,2013,93200,44,-72
1441,7046752227,40500,2016,93899,44,-73
1442,7046751912,33800,2017,93899,44,-73
1443,7046751616,18900,2017,93899,44,-73
1444,7046751323,37500,2016,93899,44,-73
1445,7046732435,45990,2015,67458,42,-71
1446,7046717837,17990,2006,64327,42,-71
1447,7046220355,6800,2013,93899,44,-72
1448,7046708239,5400,2002,158935,44,-73
1449,7046706112,13990,2009,139606,42,-71
1450,7046695727,18995,2013,54354,43,-71
1451,7046685690,5000,2006,154840,44,-73
1452,7046682538,8995,2013,142000,42,-72
1453,7046682282,6500,2012,93899,44,-72
1454,7046680918,6995,2006,117000,42,-72
1455,7046679200,7995,2013,120000,42,-72
1456,7046674973,11000,2013,111700,44,-72
1457,7046648516,5500,2003,93899,41,-70
1458,7046635620,20000,2005,1300000,43,-73
1459,7046603086,6000,2012,65000,44,-73
1460,7046579832,6995,2014,156000,42,-72
1461,7046575060,14998,2015,29139,42,-71
1462,7046574549,7995,2006,104000,42,-72
1463,7046573896,6500,2010,150000,44,-72
1464,7046569298,8992,2016,26589,42,-71
1465,7046569210,16911,2017,72921,42,-71
1466,7046563585,950,2007,93899,43,-72
1467,7046562785,4500,2009,180000,44,-73
1468,7046558443,123456,2020,93899,44,-72
1469,7046554823,10995,2013,150000,42,-72
1470,7046552849,3800,2008,171276,44,-72
1471,7046549775,2195,2001,93899,42,-72
1472,7045401176,33944,2018,12783,42,-71
1473,7046548040,7900,2009,168000,44,-73
1474,7046541657,8500,2011,142000,44,-73
1475,7046493430,1595,2002,93899,43,-72
1476,7046486138,1000,2006,160000,42,-71
1477,7046482466,1000,1994,93899,43,-72
1478,7046481892,5000,1990,200000,42,-71
1479,7046479346,2000,2003,115000,42,-71
1480,7046476488,15700,2013,74000,43,-72
1481,7046472748,4000,1988,93899,44,-71
1482,7046469851,2500,2004,226362,43,-72
1483,7046454550,3700,2004,119500,43,-72
1484,7046441688,37995,2017,93899,42,-71
1485,7046220119,6500,2007,93899,44,-72
1486,7046441442,4500,2010,93899,44,-72
1487,7046440714,1695,2000,93899,42,-72
1488,7046437990,11500,2013,92000,44,-73
1489,7046435436,29995,2018,93899,42,-71
1490,7046430856,15400,2013,55000,44,-73
1491,7046399393,7000,1999,93899,44,-72
1492,7046387300,33500,2016,47000,44,-73
1493,7046386642,1,2009,93899,43,-72
1494,7046379086,1,1999,93899,43,-72
1495,7046378423,4600,2009,140000,44,-73
1496,7046373123,6800,2006,168200,43,-72
1497,7046367294,2700,2005,325000,44,-72
1498,7046366926,6995,2009,123913,43,-71
1499,7046349800,15500,2013,66000,43,-72
1500,7046348676,8000,2003,195000,43,-73
1501,7046331861,3200,2007,93899,44,-73
1502,7046324957,5500,2007,93899,44,-73
1503,7046311435,9500,2005,188246,44,-72
1504,7046310809,16000,2008,100000,44,-72
1505,7046291330,9250,2014,106000,44,-73
1506,7046285245,9000,2000,130000,44,-73
1507,7046272688,4495,2005,129000,42,-72
1508,7046271066,8995,2008,93899,42,-71
1509,7046263063,800,2008,144000,44,-73
1510,7046260219,7995,2007,41000,42,-72
1511,7046259882,4500,2007,142,44,-73
1512,7046257883,2450,2009,93899,44,-72
1513,7046229906,18990,2002,107110,42,-71
1514,7046225643,12900,2010,93899,44,-72
1515,7046223744,8000,2013,93899,44,-72
1516,7046223459,9800,2011,93899,44,-72
1517,7046223045,41000,2019,17588,44,-72
1518,7046222750,59000,2017,16500,44,-72
1519,7046222465,9500,2013,67121,44,-72
1520,7046222194,7500,2011,93899,44,-72
1521,7046221940,7500,2015,93899,44,-72
1522,7046221506,10800,2011,93899,44,-72
1523,7046212299,8250,2004,111000,43,-73
1524,7046211301,24990,2014,108736,42,-71
1525,7046203752,4000,2005,103000,44,-72
1526,7046159722,7550,2009,121500,44,-72
1527,7046135538,11999,2011,93899,44,-73
1528,7046134732,4000,2002,132000,44,-73
1529,7046132766,3800,2004,198000,44,-73
1530,7046044859,1100,1992,225000,44,-73
1531,7046032917,11900,1952,93899,43,-72
1532,7046020500,11000,1996,120000,44,-72
1533,7045968929,2000,2004,190853,43,-73
1534,7045998683,26,2017,93899,42,-71
1535,7045997902,23000,2012,93899,42,-73
1536,7045960386,7950,2009,90585,43,-74
1537,7045956198,900,2003,93899,44,-73
1538,7045955651,6625,2009,119200,44,-73
1539,7045954373,8000,2010,81800,38,-77
1540,7045947670,16495,2017,35472,43,-71
1541,7045940311,18995,2016,25843,43,-71
1542,7045933749,5995,2005,138000,44,-73
1543,7045932638,4000,2002,305000,43,-72
1544,7045928256,9999,2011,93899,43,-71
1545,7045919934,3500,2007,132306,43,-74
1546,7045912664,8999,2012,93899,43,-71
1547,7045907899,15995,2012,113124,44,-72
1548,7045907561,8995,2009,64263,44,-72
1549,7045905467,7750,2010,67000,44,-72
1550,7045400996,63944,2019,5791,42,-71
1551,7045895633,13500,1998,218000,43,-73
1552,7045887155,13495,2010,71907,44,-72
1553,7045886382,11995,2017,46507,44,-72
1554,7045885336,3000,1997,327000,43,-72
1555,7045881584,4995,2009,93899,44,-73
1556,7045867828,14995,2010,134435,43,-71
1557,7045861237,3800,1997,127000,44,-73
1558,7045858373,12000,2012,93899,44,-73
1559,7045847147,5995,2010,128000,44,-73
1560,7045846739,6875,2008,77000,44,-73
1561,7045846392,6995,2013,121000,44,-73
1562,7045846274,13495,2016,30025,43,-71
1563,7045846018,7995,2011,66000,44,-73
1564,7045845614,10975,2010,111000,44,-73
1565,7045844868,4995,2011,149000,44,-73
1566,7045838945,5900,2011,162922,44,-73
1567,7045838410,10995,2016,52196,43,-71
1568,7045837437,17995,2016,32405,43,-71
1569,7045836149,11995,2014,50268,43,-71
1570,7045834844,7995,2013,144634,43,-71
1571,7045831122,5995,2012,125000,44,-73
1572,7045830825,4875,2010,91000,44,-73
1573,7045830472,3995,2009,93000,44,-73
1574,7045830147,7995,2012,101000,44,-73
1575,7045829844,5950,2000,93899,42,-70
1576,7045825634,21995,2016,49474,43,-71
1577,7045822537,3995,2008,117000,44,-73
1578,7045822223,5995,2008,133000,44,-73
1579,7045821918,4995,2009,124000,44,-73
1580,7045821639,4995,2013,81000,44,-73
1581,7045820258,6495,2005,93899,42,-71
1582,7045815140,12950,2011,93899,42,-72
1583,7045814070,3200,2000,93899,44,-73
1584,7045790428,15850,2017,19764,44,-73
1585,7045800450,4995,2012,116402,44,-73
1586,7045800251,9995,2007,160500,44,-73
1587,7045800045,13995,2009,113975,44,-73
1588,7045799902,13995,2007,132697,44,-73
1589,7045799723,8795,2010,98691,44,-73
1590,7045799591,5995,2008,117103,44,-73
1591,7045799443,5995,2007,189382,44,-73
1592,7045799272,6995,2011,147241,44,-73
1593,7045799060,8695,2004,117108,44,-73
1594,7045798925,8395,2007,107021,44,-73
1595,7045784425,1450,2004,121415,44,-73
1596,7045742609,3200,2011,93899,44,-72
1597,7045739947,23995,2015,87000,43,-71
1598,7045730499,7995,2008,86000,43,-71
1599,7045730187,3300,2004,149000,44,-73
1600,7045729865,33995,2013,43000,43,-71
1601,7045728106,13800,2008,120314,43,-72
1602,7045708974,2800,2006,312000,43,-72
1603,7045707289,9995,2004,88000,43,-73
1604,7043605845,6985,2012,103588,44,-73
1605,7045704591,54995,2018,950,44,-73
1606,7045702399,0,2013,86811,42,-71
1607,7045684158,42990,2016,94670,42,-71
1608,7045682181,28888,2012,126528,43,-71
1609,7045682017,19995,2013,64377,44,-72
1610,7045681789,7495,2009,136936,44,-72
1611,7045500420,7995,2006,129545,44,-72
1612,7045681592,12988,2011,100352,43,-71
1613,7045681516,18995,2016,53553,44,-72
1614,7045681365,8995,2006,196030,44,-72
1615,7045680973,10995,2013,73064,44,-72
1616,7045680696,18495,2011,49013,44,-72
1617,7045679956,26995,2017,54602,44,-72
1618,7045677997,22495,2017,36571,44,-72
1619,7045673863,11000,2011,93899,42,-71
1620,7045673499,1000,1990,93899,44,-72
1621,7045671596,27990,2015,55189,42,-71
1622,7045661308,34990,2013,78072,42,-71
1623,7045496483,9995,2012,82831,44,-72
1624,7043596320,6596,2012,96078,44,-73
1625,7045652335,18995,2011,57566,43,-71
1626,7045646604,5995,2010,155000,42,-71
1627,7045620553,800,2000,93899,44,-72
1628,7045598544,3400,2008,155000,44,-73
1629,7045541526,14400,2010,69700,44,-72
1630,7045540731,8900,2007,140,43,-72
1631,7045511274,18500,2009,66300,44,-73
1632,7045502476,17995,2017,28100,44,-72
1633,7045402560,40944,2016,80990,42,-71
1634,7045495429,3995,1996,93899,42,-70
1635,7045493610,13995,2014,97289,44,-72
1636,7045489536,9995,2004,73765,44,-72
1637,7045487759,6999,2008,135000,44,-73
1638,7045487051,9999,2011,143000,44,-73
1639,7045486686,5899,2013,93000,44,-73
1640,7045486256,10499,2015,106000,44,-73
1641,7045485892,5999,2009,129000,44,-73
1642,7045485398,10499,2015,100000,44,-73
1643,7045485018,13999,2012,99000,44,-73
1644,7045484573,7899,2013,127000,44,-73
1645,7045484118,4999,2008,140000,44,-73
1646,7045482029,8999,2014,73000,44,-73
1647,7045480784,11999,2015,93720,44,-73
1648,7045480426,9999,2012,131000,44,-73
1649,7045479997,9499,2015,102000,44,-73
1650,7045479394,8999,2014,124000,44,-73
1651,7034407049,0,2012,55525,38,-77
1652,7045478802,6499,2011,112000,44,-73
1653,7045478505,12499,2014,109000,44,-73
1654,7045477988,10799,2016,74000,44,-73
1655,7045477718,7999,2010,99000,44,-73
1656,7045477460,5499,2006,75000,44,-73
1657,7045477150,9999,2010,170000,44,-73
1658,7045476882,15499,2015,134000,44,-73
1659,7045476572,9999,2015,89349,44,-73
1660,7045475234,10999,2014,121000,44,-73
1661,7045460926,2950,2001,93899,42,-70
1662,7045457059,4950,2004,67000,43,-73
1663,7045450553,22995,2016,52903,38,-77
1664,7045450283,24995,2014,74951,38,-77
1665,7045449974,10995,2016,53751,38,-77
1666,7045449683,8995,2010,98520,38,-77
1667,7045449339,14995,2013,107633,38,-77
1668,7045402320,24944,2008,40363,42,-71
1669,7045449114,14995,2011,141556,38,-77
1670,7045448866,7995,2006,162551,38,-77
1671,7045448609,8995,2011,130597,38,-77
1672,7045448279,19995,2012,116775,38,-77
1673,7045447978,10995,2014,136876,43,-71
1674,7045444890,3395,2001,93899,43,-73
1675,7045430277,7500,2007,93899,44,-73
1676,7045402152,23944,2015,73962,42,-71
1677,7045430063,5900,2011,93899,44,-73
1678,7045427917,3300,2009,93899,44,-73
1679,7045426384,3995,2011,93899,44,-73
1680,7045415601,12995,2017,37314,43,-71
1681,7045411991,15995,2016,25646,43,-71
1682,7045411082,11944,2007,141206,42,-71
1683,7045410996,23995,2017,41204,43,-71
1684,7045409817,2500,2012,93899,37,-95
1685,7045409391,7200,2009,93899,44,-73
1686,7045402756,24944,2015,90463,42,-71
1687,7045392748,15995,2016,41835,43,-71
1688,7045368736,6250,2005,120000,43,-73
1689,7045363689,16995,2017,34140,43,-71
1690,7045362811,3200,2007,137946,44,-72
1691,7045361676,14995,2016,37790,43,-71
1692,7045360219,10995,2017,44420,43,-71
1693,7045315054,17495,2017,21000,42,-72
1694,7045357521,15995,2017,32282,43,-71
1695,7045356724,7950,2009,173396,43,-74
1696,7045355755,11995,2016,37531,43,-71
1697,7045349176,18495,2016,18300,42,-72
1698,7045348050,750,2004,93899,44,-72
1699,7045347882,19495,2015,16500,42,-72
1700,7045347257,17495,2018,33000,42,-72
1701,7045345027,16995,2017,29000,42,-72
1702,7045344331,25995,2018,13000,42,-72
1703,7045343907,5895,2007,145392,43,-72
1704,7045343911,14995,2011,108897,43,-72
1705,7045343234,13995,2016,32789,43,-71
1706,7045341688,9900,2008,93899,42,-71
1707,7045340781,24995,2015,49400,43,-71
1708,7045337252,8995,2007,134000,43,-71
1709,7045334949,15995,2017,39163,43,-71
1710,7045332068,0,2013,93899,42,-71
1711,7045325396,10750,2009,118189,38,-77
1712,7045323283,9500,2011,165000,43,-72
1713,7045319598,16995,2016,34300,42,-72
1714,7045318775,17495,2017,19000,42,-72
1715,7045318712,6900,2013,101000,44,-73
1716,7045317521,19995,2016,24000,42,-72
1717,7045315709,15495,2016,49200,42,-72
1718,7045313098,25995,2019,3000,42,-72
1719,7045306730,6995,2007,115000,38,-77
1720,7045301122,14998,2019,4358,44,-73
1721,7045300743,14998,2019,2949,44,-73
1722,7045300503,17998,2014,60098,44,-73
1723,7045300142,5998,2009,152963,44,-73
1724,7045299837,14998,2019,2949,44,-73
1725,7045299550,14998,2019,4358,44,-73
1726,7045299272,3398,2010,158739,44,-73
1727,7045298975,21998,2016,33558,44,-73
1728,7045298680,18998,2014,80882,44,-73
1729,7045298050,13998,2016,24365,44,-73
1730,7045297681,24998,2016,32348,44,-73
1731,7045297223,23998,2016,48400,44,-73
1732,7045296194,21998,2015,36647,44,-73
1733,7045295876,18598,2018,35314,44,-73
1734,7045295535,21998,2019,17074,44,-73
1735,7045295104,18598,2018,35314,44,-73
1736,7045294754,21998,2017,42211,44,-73
1737,7045294329,16998,2010,99442,44,-73
1738,7045294012,11598,2015,64274,44,-73
1739,7045293713,24998,2019,13625,44,-73
1740,7045293198,32998,2017,1296,44,-73
1741,7045292150,15998,2014,23790,44,-73
1742,7045291720,39998,2019,8854,44,-73
1743,7045291120,18999,2016,35045,44,-73
1744,7043596341,11996,2012,91896,44,-73
1745,7045290821,23998,2016,36039,44,-73
1746,7045290450,30998,2016,66337,44,-73
1747,7045290334,7950,2009,180709,43,-74
1748,7045290154,18998,2013,117350,44,-73
1749,7045289865,17998,2011,93899,44,-73
1750,7045289633,26998,2016,42258,44,-73
1751,7045289249,31998,2019,12390,44,-73
1752,7045288828,15998,2016,47081,44,-73
1753,7045288487,18598,2018,35314,44,-73
1754,7045288158,21998,2016,27549,44,-73
1755,7045287848,19598,2018,37589,44,-73
1756,7045287470,14998,2019,5,44,-73
1757,7045287190,8998,2013,72304,44,-73
1758,7042919864,22990,2012,88000,42,-70
1759,7045286914,13998,2013,94770,44,-73
1760,7045286590,14998,2019,5,44,-73
1761,7045286165,16998,2016,47081,44,-73
1762,7045285810,31598,2019,10530,44,-73
1763,7045285371,19998,2011,88901,44,-73
1764,7045285056,20998,2015,52822,44,-73
1765,7045284743,21998,2016,27549,44,-73
1766,7045284382,31598,2017,29958,44,-73
1767,7045283852,39998,2014,60283,44,-73
1768,7045283226,30998,2019,16556,44,-73
1769,7045282807,15998,2014,83736,44,-73
1770,7045282449,7998,2012,62445,44,-73
1771,7045282031,24998,2016,34900,44,-73
1772,7042591106,5900,2008,93899,44,-72
1773,7045281720,18998,2012,79284,44,-73
1774,7045281198,12998,2014,96035,44,-73
1775,7045280916,10998,2013,84894,44,-73
1776,7045280685,20998,2014,83313,44,-73
1777,7045280410,13998,2016,24849,44,-73
1778,7045279699,16998,2011,74097,44,-73
1779,7045279412,6998,2007,101669,44,-73
1780,7045279157,8998,2006,128188,44,-73
1781,7045278898,7998,2010,117369,44,-73
1782,7045278331,12998,2017,57078,44,-73
1783,7045278022,23998,2016,48400,44,-73
1784,7045277723,16598,2016,28024,44,-73
1785,7045277416,13998,2016,24365,44,-73
1786,7042590582,6500,2007,93899,44,-72
1787,7045277107,32998,2019,18562,44,-73
1788,7045276828,12998,2009,100929,44,-73
1789,7045276532,13998,2016,24870,44,-73
1790,7045276221,17998,2012,96998,44,-73
1791,7045275872,17998,2017,31557,44,-73
1792,7045275855,8700,2012,43400,44,-73
1793,7045275509,14998,2009,130630,44,-73
1794,7045274969,5900,2001,199635,44,-73
1795,7045260087,23995,2015,97000,43,-71
1796,7045193258,13999,2010,93899,43,-71
1797,7045251383,19300,2013,88088,43,-73
1798,7045235307,14999,2010,93899,43,-71
1799,7045234085,7995,2008,121994,38,-77
1800,7045226197,17000,2008,49500,44,-72
1801,7045216807,25500,2016,93899,43,-70
1802,7045152965,6000,2007,93899,44,-72
1803,7045192465,6999,2005,93899,43,-71
1804,7045192043,19999,2015,93899,43,-71
1805,7045191306,8999,2014,93899,43,-71
1806,7045190449,11999,2003,93899,43,-71
1807,7045188985,15999,2012,93899,43,-71
1808,7045188552,6999,2010,93899,43,-71
1809,7045185252,12999,2010,93899,43,-71
1810,7045184897,19999,2015,93899,43,-71
1811,7045184091,14999,2014,93899,43,-71
1812,7045159254,9900,2015,93000,42,-71
1813,7045155205,19900,2009,93899,42,-71
1814,7045153058,14999,2011,93899,43,-71
1815,7045073087,4000,2006,149000,44,-73
1816,7045141056,9200,2004,115000,43,-73
1817,7045127521,6500,1996,151713,44,-73
1818,7045104382,22900,2014,70000,42,-71
1819,7045103884,19500,2012,94260,44,-73
1820,7045102533,6900,2011,101920,44,-72
1821,7045082961,3800,2007,160500,44,-73
1822,7045080762,55990,2015,34753,42,-71
1823,7045080286,4995,2012,68500,44,-73
1824,7045076397,12900,2010,124000,44,-72
1825,7045074932,3700,2008,191000,44,-73
1826,7045065386,39990,2012,38252,42,-71
1827,7045055019,12500,2010,119979,44,-72
1828,7045053629,42990,2014,81313,42,-71
1829,7045048981,6596,2011,91832,44,-73
1830,7045048955,8596,2014,90439,44,-73
1831,7045048883,6596,2011,129636,44,-73
1832,7045048867,9396,2013,119635,44,-73
1833,7045048854,6596,2012,96078,44,-73
1834,7045048855,5996,2007,74196,44,-73
1835,7045048848,4596,2010,124946,44,-73
1836,7045048849,6996,2011,124565,44,-73
1837,7045048816,5996,2008,147351,44,-73
1838,7045046415,18000,2016,58500,44,-72
1839,7045043720,9995,2013,194977,43,-71
1840,7044958545,2000,2007,176185,44,-73
1841,7044934923,6900,2010,93899,43,-72
1842,7044928201,5495,2011,93899,44,-73
1843,7044926614,4795,2010,93899,44,-73
1844,7044889528,5300,2009,178400,44,-73
1845,7044885302,5995,2009,50612,44,-73
1846,7044885120,12995,2005,133099,44,-73
1847,7044884917,6995,2008,62280,44,-73
1848,7044884697,6995,2014,77347,44,-73
1849,7044854550,2999,2007,155000,43,-72
1850,7044884389,7995,2004,136434,44,-73
1851,7044884185,5495,2013,157383,44,-73
1852,7044883955,9995,2008,123913,44,-73
1853,7044883810,13495,2014,35417,44,-73
1854,7044883620,13995,2009,149897,44,-73
1855,7044883425,6995,2015,98386,44,-73
1856,7044883167,5995,2010,134865,44,-73
1857,7044882989,5995,1971,38638,44,-73
1858,7044882800,18995,2016,47596,44,-73
1859,7044882594,8995,2013,120685,44,-73
1860,7044882382,9995,2010,55759,44,-73
1861,7044882205,14995,2015,64492,44,-73
1862,7044882032,11995,2015,58605,44,-73
1863,7044881819,12995,2011,78171,44,-73
1864,7044881596,8995,2012,81008,44,-73
1865,7044881416,8995,2013,65041,44,-73
1866,7044881222,18995,2015,73230,44,-73
1867,7044880995,11995,2012,63981,44,-73
1868,7044880796,10495,2008,104548,44,-73
1869,7042590093,10800,2011,93899,44,-72
1870,7044851185,1595,2005,93899,43,-72
1871,7044847097,19995,2014,119000,43,-71
1872,7044846592,7995,2010,78000,43,-71
1873,7044846010,19995,2015,129000,43,-71
1874,7044845721,5999,2007,98000,44,-73
1875,7044845633,2500,2002,190000,44,-73
1876,7044845425,14995,2011,127000,43,-71
1877,7044743253,9499,2011,93000,41,-71
1878,7044844501,25995,2016,97000,43,-71
1879,7044843894,11995,2012,141000,43,-71
1880,7044843410,10995,2005,171000,43,-71
1881,7044842796,13995,2010,169000,43,-71
1882,7044842090,12995,2010,109000,43,-71
1883,7044831616,10995,2011,59000,43,-71
1884,7044787437,6495,2003,93899,42,-71
1885,7044741655,3995,2005,130000,44,-72
1886,7044729920,18995,2011,99000,43,-71
1887,7044729122,18995,2016,49233,44,-73
1888,7044728848,7995,2006,216806,44,-73
1889,7044728464,4995,2002,85660,44,-73
1890,7044727980,7495,2008,134826,44,-73
1891,7044721076,19995,2012,101000,43,-71
1892,7043551404,10998,2014,63541,44,-73
1893,7044712219,42900,2017,93899,44,-73
1894,7044708236,16999,2011,93899,43,-71
1895,7044704597,13900,2015,93899,44,-73
1896,7044702308,30900,2014,93899,44,-73
1897,7044685092,13995,2010,155834,43,-71
1898,7044672337,21,2005,93899,42,-71
1899,7044663486,12900,2015,93899,44,-73
1900,7044628704,1700,2009,165000,44,-72
1901,7044434332,6000,1995,93899,41,-70
1902,7044605475,8995,2012,105000,43,-71
1903,7044589278,7900,2012,93899,44,-72
1904,7044568016,3000,2006,108000,44,-72
1905,7044558543,5000,2002,185000,43,-73
1906,7044544701,5900,2006,206000,44,-72
1907,7044543729,3900,2010,93899,44,-71
1908,7044506282,0,2014,59818,42,-71
1909,7044496245,23990,2004,29942,42,-71
1910,7044493373,16550,2002,54100,43,-73
1911,7044404722,20500,2015,110000,44,-73
1912,7043551158,13498,2009,117675,44,-73
1913,7044484655,0,2015,93899,43,-71
1914,7044484300,0,2019,93899,43,-71
1915,7044484068,0,2018,93899,43,-71
1916,7044483837,0,2018,93899,43,-71
1917,7044482476,26990,2011,124611,42,-71
1918,7044471634,15990,2009,218072,42,-71
1919,7044462307,11995,2008,110399,43,-71
1920,7044453379,4495,2009,93899,42,-71
1921,7044452533,14000,2006,180000,44,-72
1922,7044452102,3995,2002,93899,42,-71
1923,7034383351,0,2019,23767,38,-77
1924,7044391201,5000,2009,173000,44,-73
1925,7044356201,2500,2010,93899,44,-73
1926,7044355458,10500,2014,85000,44,-72
1927,7044326631,13995,2010,104355,38,-77
1928,7044326539,4995,2006,173329,38,-77
1929,7044326427,7995,2009,106757,38,-77
1930,7044326319,11995,2016,66164,38,-77
1931,7044188811,2500,2005,93899,42,-70
1932,7044326211,13995,2008,204229,38,-77
1933,7044326121,11995,2008,146216,38,-77
1934,7044326010,3995,2008,179642,38,-77
1935,7044325907,14995,2017,19224,38,-77
1936,7044325779,4995,2008,116952,38,-77
1937,7044325636,22995,2015,63778,43,-71
1938,7044321655,9500,2010,77600,44,-73
1939,7044287030,5995,2003,93899,42,-70
1940,7044282137,8900,2004,127000,44,-71
1941,7044276525,29888,2013,108098,43,-71
1942,7044276320,11555,2017,53976,43,-71
1943,7044276151,29555,2012,91052,43,-71
1944,7044061826,18990,2013,113477,40,-74
1945,7044275950,37888,2015,116603,43,-71
1946,7044275817,27888,2010,107593,43,-71
1947,7044275740,34555,2013,126346,43,-71
1948,7044274631,9995,2014,121754,43,-71
1949,7043550504,9998,2014,112675,44,-73
1950,7044273047,38888,2015,143324,43,-71
1951,7044272819,24555,2014,98981,43,-71
1952,7044271516,25988,2012,131152,43,-71
1953,7044271099,29555,2015,98223,43,-71
1954,7042589658,7500,2015,93899,44,-72
1955,7044270771,33888,2017,116915,43,-71
1956,7044270396,21444,2013,113566,43,-71
1957,7044270056,16888,2005,168763,43,-71
1958,7044269681,21777,2011,97054,43,-71
1959,7042918746,3999,2003,153900,44,-73
1960,7044268932,37888,2017,82104,43,-71
1961,7044268766,28888,2011,93140,43,-71
1962,7044230014,9000,2013,118967,44,-73
1963,7044212054,6900,2000,148000,43,-72
1964,7044203945,34990,2013,73549,42,-71
1965,7044197650,28990,2016,87880,42,-71
1966,7044192598,26990,2016,47810,42,-71
1967,7044189419,2995,2007,128000,42,-72
1968,7043550164,19298,2013,105334,44,-73
1969,7044187967,12995,2011,79002,43,-71
1970,7044185362,10995,2009,124000,42,-72
1971,7044180973,3995,2009,122000,42,-72
1972,7044177746,3995,2008,119500,44,-73
1973,7044177684,6995,2012,152500,44,-73
1974,7044162848,1750,1997,176500,43,-72
1975,7044092592,1800,2008,139500,43,-72
1976,7044064711,1200,1997,93000,43,-72
1977,7044062273,14990,2010,53366,40,-74
1978,7044178068,0,2013,97512,38,-77
1979,7044062253,19990,2001,58558,40,-74
1980,7044062247,20990,2006,113648,40,-74
1981,7044062236,25990,2015,115954,40,-74
1982,7044062222,18990,2011,93514,40,-74
1983,7044062219,25990,2011,160025,40,-74
1984,7044062209,16490,2001,61030,40,-74
1985,7044062210,17990,2012,160685,40,-74
1986,7044062252,39990,2011,89844,40,-74
1987,7044062188,17990,2012,152215,40,-74
1988,7044061940,24990,2015,114432,40,-74
1989,7044061828,14990,2006,85704,40,-74
1990,7044061838,20990,2011,63887,40,-74
1991,7044061824,12990,2006,168894,40,-74
1992,7044061839,15990,2006,62641,40,-74
1993,7044061807,18990,2013,102545,40,-74
1994,7044061817,36490,2015,28001,40,-74
1995,7044061818,17490,2012,76654,40,-74
1996,7044061820,15990,2012,106683,40,-74
1997,7044061795,20990,2012,29116,40,-74
1998,7044061797,16990,2010,132405,40,-74
1999,7044061762,14990,2008,219189,40,-74
2000,7044061677,31990,2016,116521,40,-74
2001,7043983103,10999,2014,121000,44,-73
2002,7043549882,13998,2010,170397,44,-73
2003,7044061663,54990,2010,128015,40,-74
2004,7044061664,29490,2008,54185,40,-74
2005,7044061226,4500,2001,93899,43,-71
2006,7044053318,3000,2005,149000,44,-72
2007,7044012313,11998,2012,98336,44,-73
2008,7043997186,10995,2004,133982,43,-71
2009,7043607297,9985,2007,139638,44,-73
2010,7043982553,9999,2015,89349,44,-73
2011,7043982043,15499,2015,134000,44,-73
2012,7043981453,9999,2010,170000,44,-73
2013,7043981003,5499,2006,75000,44,-73
2014,7043980285,7999,2010,99000,44,-73
2015,7043979723,10799,2016,74000,44,-73
2016,7043979176,12999,2014,109000,44,-73
2017,7043978675,6499,2011,112000,44,-73
2018,7043978335,8999,2014,124000,44,-73
2019,7043977494,9499,2015,102000,44,-73
2020,7043977208,9999,2012,131000,44,-73
2021,7043974864,11999,2015,93720,44,-73
2022,7043974534,8999,2014,73000,44,-73
2023,7043973558,4999,2008,140000,44,-73
2024,7043972666,7899,2013,127000,44,-73
2025,7043971409,13999,2012,99000,44,-73
2026,7043970795,10499,2015,100000,44,-73
2027,7043970075,5999,2009,129000,44,-73
2028,7043317465,36990,2017,21534,42,-71
2029,7043969666,10499,2015,106000,44,-73
2030,7043968596,5899,2013,93000,44,-73
2031,7043967401,9999,2011,143000,44,-73
2032,7043945306,12995,2012,91000,43,-71
2033,7043944463,16800,2012,120875,43,-73
2034,7043940787,5995,2010,128000,44,-73
2035,7043929119,6875,2008,77000,44,-73
2036,7043928611,6995,2013,121000,44,-73
2037,7043928125,7995,2011,66000,44,-73
2038,7043927061,5995,2005,138000,44,-73
2039,7043923727,10975,2010,111000,44,-73
2040,7043918769,14995,2011,119000,43,-71
2041,7043912556,4995,2011,149000,44,-73
2042,7043912060,5995,2012,125000,44,-73
2043,7043911890,7700,2011,93000,44,-73
2044,7043911838,4875,2010,91000,44,-73
2045,7043909978,11995,2004,64331,42,-71
2046,7043607184,3985,2008,134989,44,-73
2047,7043607069,4995,2007,120235,44,-73
2048,7043909875,14995,2011,143000,43,-71
2049,7043909847,14495,2011,102247,42,-71
2050,7043909743,24995,2011,209286,42,-71
2051,7043909646,17995,2009,100502,42,-71
2052,7043900044,13,2011,93899,42,-71
2053,7043890289,8995,2013,147000,42,-72
2054,7043876632,8995,2006,145985,43,-73
2055,7043862080,29990,2016,26001,42,-71
2056,7043852734,3750,2005,69100,44,-73
2057,7043850269,24990,2018,22213,42,-71
2058,7043844320,3995,2009,93000,44,-73
2059,7043840885,38990,2016,84651,42,-71
2060,7043836986,5475,2008,133223,44,-73
2061,7043606821,11985,2013,151956,44,-73
2062,7043606672,5985,2007,71556,44,-73
2063,7043073727,5500,1996,93899,44,-72
2064,7043832487,17995,2010,120288,43,-71
2065,7043825540,7995,2012,101000,44,-73
2066,7043825433,3995,2008,117000,44,-73
2067,7043825334,5995,2008,133000,44,-73
2068,7043816119,4995,2009,124000,44,-73
2069,7043816086,4995,2013,81000,44,-73
2070,7043781002,3400,2008,155000,44,-73
2071,7043768960,3950,2009,311000,44,-73
2072,7043606511,9985,2013,132713,44,-73
2073,7043710965,28777,2011,89044,43,-71
2074,7043708929,10995,2010,133000,42,-72
2075,7043671315,1,2014,93899,35,-87
